sample_conditions,mineral,cycle,triplicate,experiment_code,retention_time,assignments,carbon_chain_length,compound_number,normalized_intensity
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,2,b,MIN011,17.0138846974961,Unknown_6,6,0,0.0258545150587789
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,2,b,MIN011,17.121352172289832,alpha-hydroxymethyl-aldopentose 1,6,25,0.6962205416375156
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,2,b,MIN011,17.210000000000427,alpha-hydroxymethyl-aldopentose 2,6,26,0.0476231615342507
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,3,b,MIN011,17.016059130062963,Unknown_6,6,0,0.1141822238404401
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,3,b,MIN011,17.1292043762836,alpha-hydroxymethyl-aldopentose 1,6,25,0.5951524866334897
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,3,b,MIN011,17.210000000000772,alpha-hydroxymethyl-aldopentose 2,6,26,0.1265329372631017
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,1,c,MIN011,17.00407699478286,Unknown_6,6,0,0.0061741008134135
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,1,c,MIN011,17.118824106847036,alpha-hydroxymethyl-aldopentose 1,6,25,0.7952714908205735
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,2,c,MIN011,17.015571736877934,Unknown_6,6,0,0.0214808572085563
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,2,c,MIN011,17.12310398810773,alpha-hydroxymethyl-aldopentose 1,6,25,0.7045207715625651
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,2,c,MIN011,17.210000000037727,alpha-hydroxymethyl-aldopentose 2,6,26,0.0615183890401612
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,3,c,MIN011,17.015966139561,Unknown_6,6,0,0.0297332475178365
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,3,c,MIN011,17.12474750195963,alpha-hydroxymethyl-aldopentose 1,6,25,0.7125105478524018
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,3,c,MIN011,17.210000000001394,alpha-hydroxymethyl-aldopentose 2,6,26,0.0869215718488714
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,1,b,MIN011,14.215430679238924,Aldopentose 1,5,12,0.0242789831711973
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,1,b,MIN011,14.268217988675616,Aldopentose 2,5,13,0.0186472193019695
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,2,b,MIN011,14.215144261264514,Aldopentose 1,5,12,0.1307029344636694
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,2,b,MIN011,14.26000667802681,Aldopentose 2,5,13,0.0250297058994042
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,3,b,MIN011,14.218931678199226,Aldopentose 1,5,12,0.186165167935406
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,3,b,MIN011,14.260005647571557,Aldopentose 2,5,13,0.0306186442129843
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,1,c,MIN011,14.214285059088342,Aldopentose 1,5,12,0.0240279888525698
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,1,c,MIN011,14.2670556421587,Aldopentose 2,5,13,0.0179410546590382
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,2,c,MIN011,14.216203706253754,Aldopentose 1,5,12,0.1553471554104788
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,2,c,MIN011,14.260002890545012,Aldopentose 2,5,13,0.0228845127356236
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,3,c,MIN011,14.216555859650452,Aldopentose 1,5,12,0.133992375349048
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,3,c,MIN011,14.260006774421594,Aldopentose 2,5,13,0.0204954598285984
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,1,b,MIN011,14.72736736617404,Ketopentose 1,5,16,0.1069934280648305
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,1,b,MIN011,14.809243602843445,Ketopentose 2,5,17,0.0627734499879907
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,2,b,MIN011,14.738676247680605,Ketopentose 1,5,16,0.6072397892014566
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,2,b,MIN011,14.792567732949076,Ketopentose 2,5,17,0.1746760335408931
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,3,b,MIN011,14.74247629673886,Ketopentose 1,5,16,1.0883021379194906
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,3,b,MIN011,14.791450086246636,Ketopentose 2,5,17,0.2999644344862094
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,1,c,MIN011,14.728798986628243,Ketopentose 1,5,16,0.098919788999876
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,1,c,MIN011,14.807644264629598,Ketopentose 2,5,17,0.0760261951716233
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,2,c,MIN011,14.74028256855036,Ketopentose 1,5,16,0.5860193594756027
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,2,c,MIN011,14.79281408132436,Ketopentose 2,5,17,0.1504445960183719
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,3,c,MIN011,14.74127863074449,Ketopentose 1,5,16,0.8146057520042745
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Hydroxylapatite,3,c,MIN011,14.794260691638902,Ketopentose 2,5,17,0.2560879258071009
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,5.954333333333328,Glyceraldehyde,3,4,0.0292463820716307
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,9.96866666666666,Aldotrionic acid,3,5,0.1002607387648843
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,11.54266666666664,alpha-hydroxymethyl-aldotriose,4,9,2.0199692293812515
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,11.787666666666638,Erythrose,4,8,0.0833044468213857
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,11.896666666666638,Threose,4,7,0.0695449456149571
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,11.983000000000038,Erythrulose,4,6,0.3123560349831857
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,12.073000000000038,Erythritol,4,10,0.0493213974038182
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,14.056000000000038,Unknown_4,unknown,0,0.087011826137245
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,14.428000000000038,alpha-hydroxymethyl-aldotetrose,5,19,0.3441959176670983
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,14.51066666666664,beta-hydroxymethyl-aldotetrose,5,20,0.1732737411124164
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,14.58300000000004,Aldopentose 3,5,14,0.0550516802551407
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,14.64866666666664,Aldopentose 4,5,15,0.0682908135481848
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,14.73700000000004,Ketopentose 1,5,16,0.4577546567968603
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,14.79533333333334,Ketopentose 2,5,17,0.1456286653873483
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,14.996000000000038,3-Ketopentose,5,18,0.0913354292697146
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,17.119333333333337,alpha-hydroxymethyl-aldopentose 1,6,25,0.3101065569913153
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,17.21666666666664,alpha-hydroxymethyl-aldopentose 2,6,26,0.0152988253929777
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,17.33766666666664,"(alpha,beta)-bis-hydroxymethyl-aldotetrose",6,21,0.6128552111048721
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,17.58866666666664,alpha-hydroxymethyl-3-Ketopentose,6,24,0.1731418489198452
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,17.73133333333334,3-Ketohexose 1,6,22,0.0375036137913099
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,17.88833333333334,3-Ketohexose 2,6,23,0.074673066543421
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,1,a,MIN005,19.72300000000004,Ketoheptose,7,29,0.1191750927708902
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,5.956,Glyceraldehyde,3,4,0.1326325945853853
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,9.97,Aldotrionic acid,3,5,0.0411736780976433
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,11.54400000000004,alpha-hydroxymethyl-aldotriose,4,9,2.2074924171148123
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,11.78866666666664,Erythrose,4,8,0.1069676373429457
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,11.89633333333334,Threose,4,7,0.0917681132749793
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,11.98633333333334,Erythrulose,4,6,0.7399486977280098
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,12.07966666666664,Erythritol,4,10,0.0118142765286866
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,14.05833333333334,Unknown_4,unknown,0,0.1448184803268553
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,14.43066666666664,alpha-hydroxymethyl-aldotetrose,5,19,0.1196627329704481
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,14.51100000000004,beta-hydroxymethyl-aldotetrose,5,20,0.2059378696527933
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,14.58400000000004,Aldopentose 3,5,14,0.0101790635680899
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,14.66900000000004,Aldopentose 4,5,15,0.0287223900675479
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,14.73900000000004,Ketopentose 1,5,16,0.1692831252130094
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,14.80466666666664,Ketopentose 2,5,17,0.1522082165473007
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,15.00033333333334,3-Ketopentose,5,18,0.1235978574790007
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,15.82300000000004,Unknown_5,unknown,0,0.0039305931639833
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,17.12166666666664,alpha-hydroxymethyl-aldopentose 1,6,25,0.4049040319180753
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,17.34000000000004,"(alpha,beta)-bis-hydroxymethyl-aldotetrose",6,21,0.701908538734086
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,17.58900000000004,alpha-hydroxymethyl-3-Ketopentose,6,24,0.0362891376454726
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,17.75633333333334,3-Ketohexose 1,6,22,0.0124928640290717
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,17.88400000000004,3-Ketohexose 2,6,23,0.0460912214584687
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,2,a,MIN005,19.72100000000004,Ketoheptose,7,29,0.046978361069476
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,3,a,MIN005,5.955666666666668,Glyceraldehyde,3,4,0.1169789763499973
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,3,a,MIN005,9.967666666666668,Aldotrionic acid,3,5,0.0116288806608282
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,3,a,MIN005,11.542333333333378,alpha-hydroxymethyl-aldotriose,4,9,1.6936246713977108
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,3,a,MIN005,11.78733333333338,Erythrose,4,8,0.1107418367040758
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,3,a,MIN005,11.89633333333338,Threose,4,7,0.0887130953413829
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,3,a,MIN005,11.98566666666668,Erythrulose,4,6,0.5815018202944744
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,3,a,MIN005,12.08199999999998,Erythritol,4,10,0.0087504303307511
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,3,a,MIN005,13.58899999999998,Unknown_3,unknown,0,0.0034252549356847
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,3,a,MIN005,14.05633333333338,Unknown_4,unknown,0,0.0819198806669092
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,3,a,MIN005,14.429666666666678,alpha-hydroxymethyl-aldotetrose,5,19,0.0827462858934486
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,3,a,MIN005,14.507333333333378,beta-hydroxymethyl-aldotetrose,5,20,0.1600446862509373
"NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM);NaOH(25),CaCl2(10mM),DHA(35mM),FA(50mM)",Iron silicate,3,a,MIN005,14.587666666666678,Aldopentose 3,5,14,0.007587978049834
